movieId,avg_rating,rating_count,rating_std,year,genres_list,label_genre,tmdbId
79553,3.0,5,1.5,2010,['Action'],Action,37472
79572,2.5,1,0.0,2010,['Children' 'Comedy'],Children,38843
79590,2.5,1,0.0,2009,['Comedy' 'Romance'],Comedy,24122
79592,3.26,21,0.98,2010,['Action' 'Comedy'],Action,27581
79677,3.5,1,0.0,2010,['Crime' 'Documentary'],Crime,53190
79684,4.0,1,0.0,2009,['Comedy' 'Drama'],Comedy,39414
79695,3.06,17,0.85,2010,['Action' 'Adventure' 'Thriller'],Action,27578
79702,3.7,44,1.0,2010,['Action' 'Comedy' 'Fantasy' 'Musical' 'Romance'],Action,22538
79798,3.5,2,0.71,2009,['Drama'],Drama,26280
79868,2.5,1,0.0,2009,['Fantasy' 'Horror' 'Mystery' 'Thriller'],Fantasy,38150
79879,2.17,3,1.44,2010,['Action' 'Horror' 'Thriller'],Action,43593
79895,2.5,1,0.0,2010,['Action' 'Adventure' 'Fantasy' 'Mystery'],Action,35552
79897,5.0,1,0.0,2009,['Comedy' 'Drama' 'Mystery'],Comedy,44718
79946,3.5,1,0.0,2009,['Comedy' 'Drama'],Comedy,41479
80083,4.0,1,0.0,1989,['Action' 'Adventure' 'Animation' 'Fantasy' 'Sci-Fi'],Action,28609
80094,4.0,1,0.0,2010,['Horror' 'Thriller'],Horror,38358
80124,5.0,1,0.0,2001,['Action' 'Crime' 'Drama'],Action,49943
80126,2.62,4,1.55,2010,['Drama' 'Thriller'],Drama,27579
80139,4.17,3,1.04,2007,['Comedy' 'Documentary'],Comedy,14158
80162,2.5,1,0.0,2009,['Action' 'Horror' 'Thriller'],Action,37905
80166,2.67,6,1.08,2010,['Comedy' 'Romance'],Comedy,41210
80219,3.25,12,0.84,2010,['Action' 'Adventure' 'Comedy' 'Crime' 'Thriller'],Action,23631
80241,3.17,3,0.76,2010,['Comedy' 'Romance'],Comedy,38073
80363,3.14,7,0.8,2010,['Action' 'Horror' 'Sci-Fi' 'Thriller' 'IMAX'],Action,35791
80454,2.5,1,0.0,2010,['Drama'],Drama,60678
80463,3.89,57,0.82,2010,['Drama'],Drama,37799
80478,4.0,1,0.0,1967,['Documentary' 'Drama' 'Mystery'],Documentary,85692
80489,3.95,22,0.46,2010,['Crime' 'Drama' 'Thriller'],Crime,23168
80549,3.8,27,0.79,2010,['Comedy' 'Romance'],Comedy,37735
80551,3.5,2,0.0,2010,['Drama' 'Romance'],Drama,38167
80553,3.5,1,0.0,2010,['Drama'],Drama,38568
80572,4.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,43939
80584,4.0,1,0.0,2008,['Comedy' 'Drama' 'Romance'],Comedy,15179
80586,3.83,3,0.58,2010,['Comedy' 'Drama' 'Romance'],Comedy,43949
80590,3.17,3,1.04,2010,['Drama'],Drama,33909
80615,4.0,2,0.0,2010,['Adventure' 'Animation' 'Fantasy' 'IMAX'],Adventure,41216
80693,3.19,8,1.41,2010,['Comedy' 'Drama'],Comedy,43923
80727,3.25,2,1.06,2009,['Comedy' 'Crime' 'Drama'],Comedy,38842
80748,4.0,1,0.0,1933,['Adventure' 'Children' 'Fantasy'],Adventure,25694
80831,3.86,7,0.9,2010,['Drama' 'Horror' 'Mystery'],Drama,41402
80834,3.5,1,0.0,2010,['Animation' 'Fantasy'],Animation,45745
80839,2.5,1,0.0,2010,['Adventure' 'Drama'],Adventure,39486
80846,3.25,2,0.35,2010,['Horror' 'Mystery' 'Thriller'],Horror,44040
80858,3.5,1,0.0,2010,['Comedy'],Comedy,38303
80860,3.0,6,1.41,2010,['Comedy' 'Romance'],Comedy,38408
80862,3.67,3,0.76,2010,['Documentary' 'Mystery'],Documentary,42296
80864,3.5,1,0.0,2010,['Comedy' 'Romance'],Comedy,38031
80880,3.25,2,1.06,2010,['Drama' 'Thriller'],Drama,44113
80906,4.29,12,0.84,2010,['Documentary'],Documentary,44639
80917,3.5,1,0.0,2010,['Drama' 'Sci-Fi'],Drama,43933
80969,4.0,3,0.0,2010,['Drama' 'Romance' 'Sci-Fi'],Drama,42188
81018,3.0,3,1.0,2010,['Animation'],Animation,41201
81087,4.5,1,0.0,2009,['Drama'],Drama,16344
81132,3.75,2,0.35,2010,"['Action' 'Adventure' 'Comedy' 'Crime' 'Drama' 'Film-Noir' 'Horror'
 'Mystery' 'Thriller' 'Western']",Action,45649
81156,3.92,6,0.8,2010,['Action' 'Comedy' 'Documentary'],Action,16290
81158,3.17,3,0.29,2010,['Documentary' 'War'],Documentary,39312
81191,4.0,1,0.0,2010,['Documentary'],Documentary,39440
81229,3.5,20,0.76,2010,['Action' 'Comedy'],Action,39514
81257,3.5,1,0.0,2010,['Drama'],Drama,44716
81383,2.5,1,0.0,2010,['Comedy' 'Romance'],Comedy,41211
81417,3.7,5,0.84,2010,['Horror' 'IMAX'],Horror,41436
81456,3.0,2,0.0,2010,['Drama' 'Romance'],Drama,51241
81512,4.0,1,0.0,2010,['Drama' 'Fantasy'],Drama,44603
81520,4.0,1,0.0,2010,['Action' 'Crime' 'Drama'],Action,38234
81535,4.5,1,0.0,2010,['Horror' 'Mystery' 'Thriller'],Horror,41439
81537,3.1,10,0.99,2010,['Comedy'],Comedy,41733
81562,3.83,18,0.87,2010,['Adventure' 'Drama' 'Thriller'],Adventure,44115
81564,3.6,20,0.9,2010,['Action' 'Animation' 'Children' 'Comedy' 'Sci-Fi' 'IMAX'],Action,38055
81591,3.63,42,1.09,2010,['Drama' 'Thriller'],Drama,44214
81681,2.0,1,0.0,1949,['Drama' 'Romance' 'Western'],Drama,41058
81782,3.36,7,0.48,2010,['Action' 'Drama' 'Thriller'],Action,44048
81784,2.67,6,0.82,2010,['Comedy' 'Drama' 'Romance'],Comedy,38357
81786,4.0,1,0.0,2010,['Drama'],Drama,48303
81788,3.86,7,0.63,2010,['Crime' 'Drama' 'Romance' 'Thriller'],Crime,43539
81791,3.0,1,0.0,2010,['Drama'],Drama,39210
81819,4.25,2,0.35,2010,['Drama'],Drama,45958
81831,4.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,36940
81834,3.99,47,0.87,2010,['Action' 'Adventure' 'Fantasy' 'IMAX'],Action,12444
81845,4.04,58,0.66,2010,['Drama'],Drama,45269
81847,3.92,24,0.95,2010,['Animation' 'Children' 'Comedy' 'Fantasy' 'Musical' 'Romance' 'IMAX'],Animation,38757
81910,4.0,2,0.0,2009,['Documentary'],Documentary,41999
81932,3.76,23,0.74,2010,['Drama'],Drama,45317
81949,3.0,1,0.0,2010,['Comedy' 'Drama' 'Romance'],Comedy,41556
82041,4.25,2,0.35,2009,['Horror'],Horror,46420
82053,4.0,2,1.41,2010,['Comedy' 'Crime'],Comedy,45324
82088,3.0,1,0.0,2010,['Drama'],Drama,47979
82093,1.5,1,0.0,2010,['Crime' 'Romance'],Crime,48838
82095,0.5,1,0.0,2010,['Sci-Fi' 'Thriller'],Sci-Fi,42684
82152,3.5,1,0.0,2011,['Drama' 'Fantasy' 'Romance'],Drama,38117
82167,2.79,7,0.64,2010,['Comedy' 'Drama' 'Romance'],Comedy,43347
82169,3.86,7,0.69,2010,['Adventure' 'Children' 'Fantasy'],Adventure,10140
82202,2.71,7,1.15,2010,['Drama' 'Thriller'],Drama,37710
82242,4.25,2,1.06,2010,['Action' 'Comedy'],Action,48395
82366,4.5,1,0.0,2010,['Comedy' 'Horror' 'Thriller'],Comedy,43919
82378,3.75,2,1.77,2010,['Drama' 'Mystery' 'Thriller'],Drama,46503
82459,3.75,28,0.97,2010,['Western'],Western,44264
82461,3.24,19,0.9,2010,['Action' 'Adventure' 'Sci-Fi' 'IMAX'],Action,20526
82499,2.67,3,0.76,2010,['Comedy' 'Drama' 'Romance'],Comedy,42888
82527,4.0,1,0.0,2010,['Drama'],Drama,46829
82534,2.5,1,0.0,2010,['Drama'],Drama,44129
82641,3.0,1,0.0,1967,['Action' 'Drama'],Action,54178
82667,3.88,4,0.63,2010,['Crime' 'Thriller'],Crime,49797
82684,0.5,1,0.0,2009,['Drama'],Drama,46788
82744,5.0,1,0.0,2010,['Action' 'Crime' 'Drama'],Action,41283
82765,3.5,1,0.0,2010,['Action' 'Adventure' 'Comedy' 'Drama' 'War'],Action,35138
82767,3.5,1,0.0,2010,['Drama'],Drama,27585
82848,3.5,1,0.0,1920,['Comedy'],Comedy,23282
82852,1.83,6,1.29,2010,['Comedy'],Comedy,39451
82854,1.83,6,0.88,2010,['Adventure' 'Comedy' 'Fantasy'],Adventure,38745
82857,4.5,1,0.0,2009,['Adventure' 'Documentary' 'Western'],Adventure,50071
83086,2.5,1,0.0,2010,['Drama' 'Musical' 'Romance'],Drama,42297
83132,3.5,4,0.71,2010,['Animation' 'Children' 'Fantasy'],Animation,51739
83134,3.92,18,0.9,2010,['Comedy' 'Horror'],Comedy,46838
83177,1.17,3,0.76,2010,['Children' 'Comedy'],Children,41515
83270,2.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,46138
83349,3.0,11,0.87,2011,['Action' 'Comedy' 'Crime' 'Fantasy' 'Thriller' 'IMAX'],Action,40805
83369,4.0,1,0.0,2010,['Drama'],Drama,49009
83374,3.5,1,0.0,2010,['Action' 'Fantasy' 'Western'],Action,46528
83480,3.5,1,0.0,2011,['Adventure' 'Drama' 'Fantasy'],Adventure,23047
83601,0.5,1,0.0,2009,['Drama' 'Horror'],Drama,43950
83613,3.0,9,0.83,2011,['Action' 'Sci-Fi' 'Thriller' 'Western' 'IMAX'],Action,49849
83796,2.5,1,0.0,2008,['Crime' 'Drama' 'Thriller'],Crime,14556
83803,4.1,5,0.96,2010,['Animation' 'Children'],Animation,40619
83827,4.25,2,1.06,2010,['Documentary'],Documentary,52013
83910,2.5,2,0.0,2011,['Comedy' 'Drama'],Comedy,44564
83969,5.0,1,0.0,1940,['Comedy' 'Drama' 'Romance'],Comedy,43810
83976,4.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,63578
84152,3.95,30,0.67,2011,['Sci-Fi' 'Thriller'],Sci-Fi,51876
84156,4.5,1,0.0,2010,['Documentary'],Documentary,89704
84187,3.5,3,0.5,2009,['Action' 'Animation' 'Drama' 'Sci-Fi'],Action,22843
84189,3.75,2,0.35,2010,['Crime' 'Horror' 'Thriller'],Crime,43947
84240,4.0,1,0.0,2010,['Drama'],Drama,53596
84246,4.5,1,0.0,1947,['Comedy' 'Romance'],Comedy,52844
84273,5.0,1,0.0,2011,['Documentary'],Documentary,54293
84374,2.93,14,0.92,2011,['Comedy' 'Romance'],Comedy,41630
84392,3.6,10,0.77,2011,['Crime' 'Drama' 'Thriller'],Crime,50348
84414,4.25,2,1.06,2011,['Action' 'Adventure' 'Animation' 'Sci-Fi'],Action,56590
84512,5.0,1,0.0,1931,['Comedy'],Comedy,120843
84523,3.0,1,0.0,1968,['Action' 'Comedy' 'Drama'],Action,39029
84553,4.0,1,0.0,1957,['Comedy'],Comedy,148432
84601,3.33,6,0.88,2011,['Drama' 'Mystery' 'Thriller'],Drama,48138
84615,2.25,2,0.35,2011,['Comedy'],Comedy,52067
84637,3.0,1,0.0,2011,['Adventure' 'Animation' 'Children' 'Comedy' 'Fantasy' 'Romance'],Adventure,45772
84696,4.0,1,0.0,2010,['Comedy' 'Thriller'],Comedy,50204
84716,4.0,1,0.0,2009,['Comedy' 'Drama' 'Romance'],Comedy,18438
84772,3.2,15,1.08,2011,['Adventure' 'Comedy' 'Sci-Fi'],Adventure,39513
84799,4.5,1,0.0,1973,['Horror' 'Sci-Fi'],Horror,37618
84844,4.5,1,0.0,2000,['Crime' 'Drama'],Crime,20993
84847,2.5,2,2.83,2009,['Comedy' 'Drama' 'Romance'],Comedy,183894
84942,3.75,2,0.35,2011,['Action' 'Fantasy' 'Thriller'],Action,47327
84944,3.62,17,1.08,2011,['Action' 'Adventure' 'Animation' 'Children' 'Comedy' 'Western'],Action,44896
84950,2.5,1,0.0,2011,['Comedy' 'Drama'],Comedy,50725
84952,4.0,1,0.0,2010,['Drama' 'Horror'],Drama,54186
84954,3.17,21,0.95,2011,['Romance' 'Sci-Fi' 'Thriller'],Romance,38050
85020,3.38,4,0.85,2011,['Action' 'Drama' 'Thriller'],Action,27582
85022,3.12,4,0.63,2011,['Comedy'],Comedy,48988
85025,2.0,1,0.0,2011,['Adventure' 'Drama'],Adventure,49494
85056,3.1,5,0.42,2011,['Action' 'Sci-Fi' 'Thriller' 'IMAX'],Action,46529
85131,2.38,4,1.11,2011,['Action' 'Sci-Fi' 'War'],Action,44943
85179,3.83,3,0.76,2009,['Adventure' 'Animation' 'Comedy' 'Sci-Fi'],Adventure,28874
85213,4.0,1,0.0,2011,['Drama'],Drama,56831
85259,4.0,1,0.0,1966,['Animation' 'Children'],Animation,36540
85261,3.5,1,0.0,2011,['Action' 'Adventure' 'Animation' 'Children' 'Comedy' 'Sci-Fi' 'IMAX'],Action,50321
85295,5.0,1,0.0,2010,['Adventure' 'Children' 'Comedy' 'Mystery'],Adventure,47533
85316,3.5,1,0.0,1974,['Animation' 'Children'],Animation,72185
85334,0.5,1,0.0,1987,['Action' 'Comedy'],Action,26011
85342,4.36,7,0.56,2010,['Action' 'Crime' 'Drama'],Action,47931
85354,3.5,3,1.32,2008,['Action' 'Crime'],Action,15362
85367,3.21,7,1.65,2011,['Comedy' 'Romance'],Comedy,50546
85394,3.0,1,0.0,2010,['Documentary'],Documentary,59490
85397,3.5,2,0.71,2011,['Fantasy' 'Horror' 'Mystery' 'Thriller'],Fantasy,49730
85399,1.0,1,0.0,2011,['Comedy'],Comedy,38322
85401,2.9,5,0.82,2010,['Action' 'Comedy' 'Drama'],Action,45132
85412,3.75,2,0.35,2010,['Fantasy' 'Horror'],Fantasy,46146
85414,3.6,34,0.65,2011,['Action' 'Drama' 'Mystery' 'Sci-Fi' 'Thriller'],Action,45612
85438,3.0,1,0.0,2011,['Drama' 'Romance'],Drama,38684
85510,3.12,12,0.74,2011,['Action' 'Fantasy' 'Thriller' 'IMAX'],Action,23629
85736,4.5,3,0.5,2008,['Adventure' 'Animation' 'Children' 'Sci-Fi'],Adventure,13413
85774,3.75,6,1.37,2010,['Documentary'],Documentary,58496
85780,3.58,6,0.97,2010,['Animation' 'Comedy' 'Sci-Fi'],Animation,110639
85788,2.67,3,0.76,2010,['Fantasy' 'Horror' 'Thriller'],Fantasy,49018
85796,2.38,4,0.48,2011,['Action' 'Adventure' 'Crime' 'Thriller'],Action,49010
85881,3.75,6,0.76,2011,['Comedy' 'Drama'],Comedy,55725
85885,2.75,2,2.47,2010,['Drama' 'Romance'],Drama,48650
86000,4.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,39356
86014,3.5,1,0.0,2011,['Comedy'],Comedy,60307
86028,2.0,1,0.0,2010,['Comedy' 'Crime'],Comedy,53172
86059,2.75,2,1.77,2011,['Animation' 'Children' 'Comedy'],Animation,50359
86066,4.0,1,0.0,2006,['Comedy'],Comedy,64484
86068,0.5,1,0.0,2005,['Horror' 'Thriller'],Horror,75725
86142,4.0,4,0.91,2010,['Action'],Action,58857
86190,3.32,11,1.08,2011,['Action' 'Adventure' 'Mystery' 'Thriller'],Action,50456
86237,5.0,1,0.0,1978,['Documentary'],Documentary,367647
86279,3.5,1,0.0,2010,['Documentary'],Documentary,54527
86286,2.0,1,0.0,1988,['Animation' 'Children' 'Comedy' 'Horror'],Animation,23521
86290,4.0,3,1.0,2009,['Comedy' 'Documentary'],Comedy,46105
86293,3.0,6,0.84,2011,['Comedy'],Comedy,49012
86295,2.67,3,0.58,2011,['Comedy' 'Horror' 'Mystery' 'Thriller'],Comedy,41446
86298,3.12,8,1.13,2011,['Adventure' 'Animation' 'Children' 'Comedy'],Adventure,46195
86320,3.07,7,1.84,2011,['Drama' 'Sci-Fi'],Drama,62215
86332,3.51,34,0.84,2011,['Action' 'Adventure' 'Drama' 'Fantasy' 'IMAX'],Action,10195
86345,4.06,9,1.4,2010,['Comedy'],Comedy,45523
86347,3.29,7,1.87,2008,['Comedy'],Comedy,30969
86355,2.0,1,0.0,2011,['Drama' 'Mystery' 'Sci-Fi'],Drama,56780
86377,4.0,7,1.61,2007,['Comedy'],Comedy,24447
86487,4.5,1,0.0,2011,['Drama'],Drama,202241
86504,4.3,5,0.84,2004,['Documentary'],Documentary,167966
86548,3.38,4,0.25,2011,['Drama' 'Romance'],Drama,55787
86593,2.5,1,0.0,2011,['Adventure' 'Documentary'],Adventure,57586
86628,4.0,2,0.0,2011,['Action' 'Crime'],Action,51209
86644,3.05,10,1.34,2011,['Action' 'Crime' 'Drama' 'Thriller' 'IMAX'],Action,51497
86668,5.0,1,0.0,2008,['Documentary'],Documentary,241620
86721,5.0,1,0.0,2008,['Animation' 'Drama' 'Fantasy'],Animation,42521
86781,4.4,5,0.55,2010,['Drama' 'Mystery' 'War'],Drama,46738
86815,3.5,1,0.0,2011,['Action' 'Drama'],Action,43959
86817,3.25,2,1.06,2011,['Comedy' 'Drama' 'Romance'],Comedy,49022
86833,3.76,21,0.93,2011,['Comedy'],Comedy,55721
86835,3.0,3,0.5,2011,['Action' 'Horror' 'Sci-Fi' 'Thriller'],Action,38321
86864,3.0,1,0.0,1961,['Adventure' 'Fantasy' 'Sci-Fi'],Adventure,39410
86880,3.23,24,1.09,2011,['Action' 'Adventure' 'Fantasy' 'IMAX'],Action,1865
86882,3.56,25,0.93,2011,['Comedy' 'Fantasy' 'Romance'],Comedy,59436
86892,4.5,3,0.5,2010,['Action' 'Crime' 'Thriller'],Action,51608
86898,4.0,2,1.41,2011,['Drama'],Drama,8967
86911,3.27,15,1.03,2011,['Comedy'],Comedy,45243
86922,4.0,1,0.0,2010,['Comedy'],Comedy,52077
86960,2.0,1,0.0,2009,['Thriller'],Thriller,21469
87028,2.0,1,0.0,2011,['Drama' 'Thriller'],Drama,49950
87192,3.5,6,0.77,2011,['Action' 'Comedy' 'Sci-Fi'],Action,59678
87194,3.5,2,0.0,2010,['Adventure' 'Comedy' 'Drama'],Adventure,59468
87197,3.0,1,0.0,2010,['Action' 'Comedy'],Action,51533
87222,3.32,17,1.04,2011,['Action' 'Adventure' 'Animation' 'Children' 'Comedy' 'IMAX'],Action,49444
87232,3.79,43,0.83,2011,['Action' 'Adventure' 'Sci-Fi' 'Thriller' 'War'],Action,49538
87234,4.17,3,0.76,2010,['Comedy' 'Drama' 'Romance'],Comedy,49020
87287,4.0,1,0.0,2010,['Documentary'],Documentary,70862
87298,2.67,3,1.04,2010,['Comedy' 'Drama'],Comedy,45658
87304,3.62,4,0.25,2010,['Drama'],Drama,55347
87306,3.6,21,0.87,2011,['Mystery' 'Sci-Fi' 'Thriller' 'IMAX'],Mystery,37686
87413,1.75,2,1.77,1996,['Comedy' 'Drama'],Comedy,19963
87430,2.35,10,1.0,2011,['Action' 'Adventure' 'Sci-Fi'],Action,44912
87444,2.5,2,1.41,2010,['Comedy'],Comedy,56272
87483,2.7,5,1.1,2011,['Comedy'],Comedy,58224
87485,2.89,9,1.34,2011,['Comedy'],Comedy,52449
87520,2.36,11,1.1,2011,['Action' 'Adventure' 'Sci-Fi' 'War' 'IMAX'],Action,38356
87522,2.75,2,1.77,2011,['Comedy' 'Drama' 'Romance'],Comedy,59861
87529,3.11,9,1.22,2011,['Action' 'Adventure' 'Comedy' 'Fantasy'],Action,38319
87660,4.5,1,0.0,2011,['Drama'],Drama,65034
87785,2.75,2,1.06,2010,['Action' 'Crime' 'Thriller'],Action,22907
87834,5.0,1,0.0,2001,['Animation' 'Comedy' 'Drama'],Animation,73884
87867,2.75,4,1.66,2011,['Comedy'],Comedy,38317
87869,3.44,24,0.97,2011,['Comedy' 'Crime'],Comedy,51540
87876,3.17,3,0.76,2011,['Adventure' 'Animation' 'Children' 'Comedy' 'IMAX'],Adventure,49013
87960,3.0,1,0.0,2008,['Documentary'],Documentary,24792
88069,4.0,1,0.0,2011,['Comedy' 'Crime'],Comedy,67109
88094,3.0,1,0.0,2010,['Documentary'],Documentary,64780
88108,3.0,1,0.0,2011,['Adventure' 'Comedy' 'Romance'],Adventure,59860
88125,3.91,50,0.94,2011,['Action' 'Adventure' 'Drama' 'Fantasy' 'Mystery' 'IMAX'],Action,12445
88129,3.77,32,0.98,2011,['Crime' 'Drama' 'Film-Noir' 'Thriller'],Crime,64690
88140,3.55,32,0.66,2011,['Action' 'Adventure' 'Sci-Fi' 'Thriller' 'War'],Action,1771
88163,3.98,31,0.6,2011,['Comedy' 'Drama' 'Romance'],Comedy,50646
88179,3.5,1,0.0,2011,['Drama' 'Romance'],Drama,51828
88235,3.62,4,0.75,2011,['Comedy' 'Crime'],Comedy,67913
88267,3.0,1,0.0,2011,['Animation' 'Children' 'Comedy'],Animation,51162
88272,3.5,2,0.0,2011,['Horror'],Horror,65599
88327,3.0,1,0.0,1971,['Action' 'Drama' 'War'],Action,28039
88345,4.0,1,0.0,2002,['Animation' 'Comedy'],Animation,13931
88356,1.88,4,1.03,2011,['Animation' 'Children' 'Comedy'],Animation,41513
88405,3.05,20,1.02,2011,['Comedy' 'Romance'],Comedy,50544
88448,5.0,1,0.0,2010,['Comedy' 'Drama'],Comedy,50004
88515,3.0,1,0.0,2011,['Action' 'Crime' 'Thriller'],Action,55846
88593,2.5,1,0.0,2010,['Crime' 'Drama' 'Thriller'],Crime,57361
88672,3.25,2,0.35,2011,['Comedy'],Comedy,59968
88697,2.5,1,0.0,1997,['Drama'],Drama,209802
88699,3.5,2,0.71,2010,['Action' 'Sci-Fi' 'Thriller'],Action,51620
88744,3.46,27,1.06,2011,['Action' 'Drama' 'Sci-Fi' 'Thriller'],Action,61791
88746,3.5,2,2.12,2011,['Comedy'],Comedy,51993
88785,2.85,10,1.06,2011,['Comedy'],Comedy,49520
88810,3.83,21,0.62,2011,['Drama'],Drama,50014
88812,2.67,6,0.75,2011,['Action' 'Comedy' 'Crime'],Action,62206
88911,3.0,1,0.0,2010,['Comedy'],Comedy,39413
88932,4.5,1,0.0,2011,['Horror' 'Thriller' 'IMAX'],Horror,55779
88954,3.25,2,0.35,2011,['Comedy'],Comedy,55465
89028,3.0,2,0.71,2010,['Horror' 'Thriller'],Horror,46261
89030,3.25,2,0.35,2011,['Comedy' 'Horror'],Comedy,58151
89039,4.5,1,0.0,2011,['Drama' 'Romance' 'Sci-Fi'],Drama,55420
89047,4.0,1,0.0,2010,['Drama'],Drama,44835
89072,4.0,1,0.0,2010,['Horror'],Horror,52015
89085,2.5,1,0.0,2011,['Drama' 'Thriller'],Drama,48289
89087,2.5,6,1.34,2011,['Action' 'Adventure' 'Drama' 'Thriller'],Action,62835
89090,4.5,1,0.0,2011,['Documentary'],Documentary,55244
89118,3.0,4,2.12,2011,['Drama'],Drama,63311
89190,1.75,2,1.77,2011,['Action' 'Adventure' 'Fantasy'],Action,37430
89208,3.5,1,0.0,2009,['Horror' 'Thriller'],Horror,16335
89281,3.5,1,0.0,2010,['Romance' 'Thriller'],Romance,40016
89305,3.67,3,0.29,2011,['Adventure' 'Comedy'],Adventure,69798
89343,3.0,1,0.0,2011,['Action' 'Crime' 'Horror' 'Thriller'],Action,48572
89386,0.5,1,0.0,2011,['Documentary' 'Musical'],Documentary,72744
89388,1.5,1,0.0,2011,['Comedy'],Comedy,70868
89427,1.5,1,0.0,2011,['Horror' 'Thriller'],Horror,65055
89470,3.71,12,0.54,2011,['Sci-Fi' 'Thriller' 'IMAX'],Sci-Fi,39538
89492,3.88,26,0.83,2011,['Drama'],Drama,60308
89580,4.0,1,0.0,2010,['Drama'],Drama,55785
89582,4.5,2,0.0,2010,['Drama' 'Thriller'],Drama,68341
89586,3.5,1,0.0,2011,['Adventure' 'Animation' 'Children'],Adventure,71689
89678,4.0,1,0.0,2007,['Drama' 'Romance'],Drama,18093
89745,3.87,69,1.0,2012,['Action' 'Adventure' 'Sci-Fi' 'IMAX'],Action,24428
89753,3.81,8,1.16,2011,['Drama' 'Film-Noir' 'Thriller'],Drama,49517
89759,4.33,3,0.58,2011,['Drama'],Drama,60243
89761,3.0,2,0.71,2011,['Drama' 'Thriller'],Drama,48231
89774,3.73,11,0.96,2011,['Drama'],Drama,59440
89804,3.22,9,0.75,2011,['Drama'],Drama,10316
89837,4.5,1,0.0,2011,['Horror' 'Mystery' 'Thriller'],Horror,74725
89840,2.83,3,1.26,2011,['Action' 'Thriller'],Action,49021
89862,3.5,1,0.0,2011,['Action' 'Drama' 'Romance'],Action,58699
89864,3.63,19,0.55,2011,['Comedy' 'Drama'],Comedy,40807
89898,3.5,1,0.0,2011,['Comedy' 'Drama' 'Sci-Fi'],Comedy,63375
89904,4.05,11,1.39,2011,['Comedy' 'Drama' 'Romance'],Comedy,74643
89939,3.75,2,1.06,1949,['Comedy'],Comedy,123723
89945,3.0,1,0.0,2011,['Horror' 'Sci-Fi'],Horror,59852
90057,3.75,2,1.06,2011,['Drama'],Drama,64720
90243,3.5,1,0.0,1964,['Action' 'Drama'],Action,58878
90245,4.0,1,0.0,1985,['Documentary'],Documentary,37239
90249,3.0,6,1.1,2011,['Action' 'Drama' 'Sci-Fi' 'IMAX'],Action,39254
90343,2.75,2,0.35,2011,['Comedy' 'Drama' 'Musical'],Comedy,68817
90345,3.5,4,1.08,2011,['Horror' 'Mystery' 'Sci-Fi' 'Thriller'],Horror,60935
90353,4.0,1,0.0,2010,['Drama'],Drama,59437
90357,3.5,1,0.0,2011,['Drama'],Drama,76543
90374,3.75,2,1.06,2011,['Drama' 'Thriller'],Drama,50837
90376,3.5,4,0.0,2011,['Drama' 'Thriller'],Drama,71859
90384,2.0,1,0.0,2006,['Action' 'Thriller' 'War'],Action,10005
90403,3.17,3,0.76,2011,['Action' 'Adventure'],Action,52451
90405,3.39,14,0.68,2011,['Crime' 'Sci-Fi' 'Thriller'],Crime,49530
90428,3.0,1,0.0,2011,['Drama'],Drama,44754
90430,4.0,4,0.91,2011,['Comedy' 'Drama'],Comedy,72113
90439,3.79,7,0.91,2011,['Drama' 'Thriller'],Drama,50839
90469,3.5,2,0.0,2011,['Horror'],Horror,72571
90471,3.0,2,0.71,2011,['Drama'],Drama,72432
90522,3.0,6,1.05,2011,['Adventure' 'Comedy' 'Thriller'],Adventure,58233
90524,3.5,1,0.0,2011,['Action' 'Drama' 'Mystery' 'Thriller'],Action,59965
90528,3.5,1,0.0,2011,['Crime' 'Drama' 'Thriller'],Crime,53487
90531,3.75,4,0.65,2011,['Drama'],Drama,76025
90576,4.5,1,0.0,2011,['Comedy' 'Romance'],Comedy,63492
90600,3.6,5,0.42,2011,['Action' 'Crime' 'Thriller'],Action,70670
90603,3.67,3,1.26,2011,['Action' 'Animation' 'Crime'],Action,69735
90630,3.5,1,0.0,2011,['Documentary'],Documentary,77801
90647,3.56,8,0.98,2011,['Adventure' 'Animation' 'Comedy' 'Fantasy' 'IMAX'],Adventure,58423
90717,3.5,4,0.71,2011,['Action' 'Comedy' 'Crime'],Action,59108
90719,2.5,1,0.0,2011,['Drama'],Drama,88794
90738,1.5,1,0.0,2011,['Action' 'Crime' 'Drama' 'Mystery' 'Thriller'],Action,73499
90746,3.5,12,0.6,2011,['Action' 'Animation' 'Mystery' 'IMAX'],Action,17578
90769,4.0,1,0.0,2009,['Documentary'],Documentary,40658
90809,3.0,1,0.0,2011,['Drama'],Drama,65229
90863,4.0,1,0.0,2011,['Documentary'],Documentary,75964
90866,3.75,18,0.69,2011,['Children' 'Drama' 'Mystery'],Children,44826
90888,2.67,3,2.25,2011,['Action' 'Drama' 'Fantasy'],Action,37958
90890,2.3,5,1.44,2011,['Comedy'],Comedy,71880
90943,5.0,1,0.0,2011,['Documentary'],Documentary,77365
90945,3.0,1,0.0,1987,['Adventure' 'Crime' 'Drama'],Adventure,94174
91077,4.0,11,0.67,2011,['Comedy' 'Drama'],Comedy,65057
